localidad,edad,sexo,causa_inicio,causa_persistencia,consume_cigarrillo,consume_basuco,consume_marihuana,consume_alcohol,consume_inhalantes,consume_pepas,consume_cocaina,consume_heroina,causa_inicio_texto,causa_persistencia_texto
Ciudad Bolívar,70,Hombre,5.0,1.0,No,No,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,51,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,23,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,33,Hombre,9.0,1.0,No,Sí,No,No,No,No,No,No,Pérdida de redes de apoyo,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,46,Hombre,5.0,2.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Por decisión propia
Ciudad Bolívar,38,Mujer,8.0,1.0,Sí,No,Sí,No,No,No,No,No,Por decisión propia,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,53,Mujer,11.0,1.0,No,Sí,Sí,No,No,No,No,No,Por ser víctima o desplazado del conflicto armado,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,33,Hombre,1.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,31,Hombre,12.0,12.0,Sí,No,Sí,No,No,No,No,No,Otra,Otra
Ciudad Bolívar,26,Mujer,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,41,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,31,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,52,Hombre,1.0,1.0,No,No,Sí,No,Sí,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,31,Hombre,1.0,2.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,27,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,75 años o más,Hombre,3.0,5.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Falta de trabajo
Ciudad Bolívar,37,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,34,Hombre,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,26,Hombre,8.0,1.0,Sí,Sí,No,Sí,No,No,No,No,Por decisión propia,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,29,Mujer,8.0,2.0,Sí,Sí,No,Sí,No,No,No,No,Por decisión propia,Por decisión propia
Ciudad Bolívar,31,Hombre,5.0,2.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Por decisión propia
Ciudad Bolívar,68,Hombre,3.0,5.0,Sí,No,No,Sí,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Falta de trabajo
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,41,Mujer,1.0,5.0,No,No,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,59,Hombre,1.0,1.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,31,Hombre,5.0,1.0,Sí,No,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,30,Hombre,1.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,65,Mujer,1.0,6.0,No,No,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Ciudad Bolívar,35,Hombre,1.0,6.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Ciudad Bolívar,29,Hombre,5.0,1.0,No,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,26,Hombre,,,,,,,,,,,,
Ciudad Bolívar,39,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,46,Hombre,1.0,6.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Ciudad Bolívar,46,Hombre,1.0,1.0,No,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,45,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,47,Mujer,12.0,5.0,No,No,No,No,No,No,No,No,Otra,Falta de trabajo
Ciudad Bolívar,43,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,27,Hombre,1.0,1.0,Sí,Sí,Sí,No,Sí,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,38,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,54,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,36,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,35,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,35,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,40,Mujer,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,30,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,35,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,29,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,20,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,32,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,24,Hombre,1.0,1.0,Sí,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,29,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,18,Hombre,5.0,1.0,Sí,No,Sí,No,No,Sí,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,23,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,20,Hombre,11.0,5.0,No,No,Sí,No,No,No,No,No,Por ser víctima o desplazado del conflicto armado,Falta de trabajo
Ciudad Bolívar,30,Hombre,3.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Ciudad Bolívar,20,Hombre,1.0,2.0,No,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,26,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,56,Hombre,8.0,2.0,No,Sí,No,No,No,No,No,No,Por decisión propia,Por decisión propia
Ciudad Bolívar,48,Hombre,2.0,5.0,No,No,No,No,No,No,No,No,Un problema de salud físico o mental,Falta de trabajo
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,43,Hombre,1.0,1.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,36,Hombre,1.0,1.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,30,Hombre,2.0,1.0,No,Sí,No,No,No,No,No,No,Un problema de salud físico o mental,Consumo de sustancias psicoactivas
Ciudad Bolívar,29,Hombre,1.0,1.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,36,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,44,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,52,Hombre,9.0,5.0,Sí,Sí,Sí,No,No,No,No,No,Pérdida de redes de apoyo,Falta de trabajo
Ciudad Bolívar,24,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,22,Mujer,1.0,1.0,Sí,Sí,Sí,No,No,No,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,56,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,33,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,24,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,55,Hombre,5.0,1.0,No,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,52,Hombre,3.0,2.0,No,No,No,No,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Por decisión propia
Ciudad Bolívar,25,Hombre,1.0,2.0,No,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,34,Hombre,1.0,2.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,40,Hombre,1.0,2.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,39,Mujer,1.0,1.0,No,Sí,Sí,Sí,Sí,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,55,Mujer,5.0,1.0,No,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,21,Hombre,8.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Por decisión propia,Por decisión propia
Ciudad Bolívar,43,Hombre,8.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Por decisión propia,Consumo de sustancias psicoactivas
Ciudad Bolívar,29,Hombre,1.0,1.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,22,Hombre,1.0,1.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,26,Hombre,1.0,1.0,No,No,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,29,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,26,Hombre,5.0,11.0,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Consumo de sustancias psicoactivas,Ausencia de redes de apoyo adecuadas
Ciudad Bolívar,39,Hombre,2.0,11.0,Sí,Sí,Sí,No,No,No,No,No,Un problema de salud físico o mental,Ausencia de redes de apoyo adecuadas
Ciudad Bolívar,25,Hombre,1.0,1.0,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,22,Hombre,1.0,1.0,Sí,Sí,No,No,No,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,39,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,33,Hombre,,,,,,,,,,,,
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,33,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,38,Hombre,11.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Por ser víctima o desplazado del conflicto armado,Consumo de sustancias psicoactivas
Ciudad Bolívar,65,Hombre,1.0,5.0,Sí,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
Ciudad Bolívar,68,Hombre,12.0,11.0,No,No,No,Sí,No,No,No,No,Otra,Ausencia de redes de apoyo adecuadas
Ciudad Bolívar,34,Hombre,12.0,11.0,Sí,Sí,Sí,No,No,No,No,No,Otra,Ausencia de redes de apoyo adecuadas
Ciudad Bolívar,30,Hombre,1.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,29,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,49,Hombre,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,24,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,18,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,33,Hombre,3.0,1.0,No,No,Sí,No,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Ciudad Bolívar,40,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,24,Hombre,3.0,1.0,Sí,Sí,No,Sí,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Tunjuelito,27,Hombre,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,30,Hombre,1.0,2.0,Sí,No,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Ciudad Bolívar,54,Hombre,9.0,11.0,No,Sí,No,No,No,No,No,No,Pérdida de redes de apoyo,Ausencia de redes de apoyo adecuadas
Ciudad Bolívar,41,Hombre,5.0,5.0,No,No,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Falta de trabajo
Ciudad Bolívar,24,Hombre,1.0,1.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,38,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,44,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,24,Hombre,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,40,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,30,Hombre,5.0,2.0,No,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Por decisión propia
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,35,Hombre,9.0,2.0,No,No,No,No,No,No,No,No,Pérdida de redes de apoyo,Por decisión propia
Ciudad Bolívar,26,Hombre,9.0,1.0,No,Sí,No,No,No,No,No,No,Pérdida de redes de apoyo,Consumo de sustancias psicoactivas
Ciudad Bolívar,26,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,68,Hombre,8.0,2.0,No,No,No,Sí,No,No,No,No,Por decisión propia,Por decisión propia
Ciudad Bolívar,56,Hombre,4.0,2.0,No,No,No,Sí,No,No,No,No,Egreso de una institución (de protección o penitenciaria),Por decisión propia
Ciudad Bolívar,36,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,46,Mujer,2.0,2.0,No,No,No,No,No,No,No,No,Un problema de salud físico o mental,Por decisión propia
Ciudad Bolívar,55,Hombre,3.0,2.0,Sí,Sí,Sí,No,Sí,No,Sí,No,Pérdida de fuente de ingresos suya o de su hogar,Por decisión propia
Ciudad Bolívar,31,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,34,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,37,Mujer,8.0,11.0,Sí,Sí,No,No,No,No,No,No,Por decisión propia,Ausencia de redes de apoyo adecuadas
Ciudad Bolívar,42,Hombre,1.0,1.0,Sí,Sí,No,Sí,Sí,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,28,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,54,Hombre,8.0,2.0,No,No,No,No,No,No,No,No,Por decisión propia,Por decisión propia
Ciudad Bolívar,37,Hombre,8.0,2.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Por decisión propia,Por decisión propia
Ciudad Bolívar,36,Hombre,5.0,1.0,Sí,Sí,No,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,57,Hombre,3.0,9.0,No,No,No,Sí,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Por ser víctima o desplazado del conflicto armado
Ciudad Bolívar,31,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,55,Hombre,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,,,,,,,,,,,,,,
Ciudad Bolívar,32,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,38,Hombre,1.0,1.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Ciudad Bolívar,39,Hombre,12.0,1.0,Sí,Sí,Sí,Sí,No,Sí,No,No,Otra,Consumo de sustancias psicoactivas
Ciudad Bolívar,39,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Ciudad Bolívar,28,Hombre,5.0,5.0,Sí,No,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Falta de trabajo
Ciudad Bolívar,28,Hombre,1.0,5.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
