"globalid";"LOCALIDAD";"COD_LOCALIDAD";"UBIC";"CTL1";"P5";"P6";"P7";"P7S1A";"P7S1B";"P9";"P10";"P11";"P11S3";"P12";"no_sabe_edad_fecha";"P13";"P14S1";"P14S2";"P14S3";"P14S4";"P14S5";"P14S6";"P14S7";"P14S8";"P15";"P16";"P16S1";"P17";"P17_2";"P17_3";"P18S1";"P18S2";"P19";"P20";"P21";"P22S1";"P22S2";"P22S3";"P22S4";"P22S5";"P22S6";"P22S7";"P23S1";"P23S2";"P23S3";"P23S4";"P23S5";"P23S6";"P23S7";"P23S8";"P23S9";"P23S10";"visita_municipio";"visita_pais";"ninguna_ciudad_f24";"P25S1";"P25S2";"P25S3";"P25S4";"P25S5";"P26";"P27";"P28";"P28_1S1";"P28_1S2";"P28_1S3";"P28_1S4";"P28_1S5";"P28_1S6";"P28_1S7";"P28_1S8";"P28_1S9";"P28_1S10";"P28_1S11";"P28_2";"P29S1";"P29S1A1";"P29S2";"P29S2A1";"P29S3";"P29S3A1";"P29S4";"P29S4A1";"P29S5";"P29S5A1";"P30S1";"P30S1A1";"P30S2";"P30S2A1";"P30S3";"P30S3A1";"P30S4";"P30S4A1";"P30S5";"P30S5A1";"P30S6";"P30S6A1";"P30S7";"P30S7A1";"P30S8";"P30S8A1";"P30S9";"P30S9A1";"P30_1";"P30_2";"P31";"P31S1";"P32";"P33S1";"P33S2";"P33S3";"P33S4";"P33S5";"P33S6";"P33S7";"P33S8";"P33S9";"P34";"P35S1";"P35S2";"P35S3";"P35S4";"P35S5";"P36";"P37S1";"P37S2";"P37S3";"P37S4";"P37S5";"P37S6";"P37S7";"P37S8";"P37S9";"P37S10";"P37_1";"P38";"P38_1";"P39";"P39_1";"P39_2";"P39_3";"P40";"P40S1A";"P40S1B";"P40S2";"P41";"P42";"P43";"P44";"P45";"RES_FIN"
"{1C5F5CD9-E59C-4D6B-A80D-E02613D20CAC}";"Suba";11;1;2;8;;1;"Suba";"11";3;2;1;;"42";0;6;4;4;4;4;4;4;4;4;1;4;999;6;11;;"20";0;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;6;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;1;25;9;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;1;1;5;"2";"Vender";;;1;5;0;2;2;1;;;;1
"{50294FB2-182A-49AF-AAE5-2928230F973E}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"62";0;6;4;4;4;4;4;4;4;4;1;3;999;11;;;"5";0;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;1;3;1;2;;;;;;;;;;;;;1;2;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;2;;2;;2;;1;;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;8;2;1;"2";"Vender";;;1;12;0;2;1;2;;;;1
"{46E4337C-07CA-4CC9-8323-3B64B1C51987}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"56";0;6;4;4;4;4;4;4;4;4;1;1;;5;6;11;"6";0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;1;20;2;;2;;2;;2;;2;;2;;3;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;10;1;5;"6";"Vigilar";;;2;;;;1;2;;;;1
"{37410564-84B0-48AF-8DB4-5A8E8F0F1577}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"34";0;6;4;4;4;4;4;4;4;4;1;4;8;6;11;;"15";0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;29;1;15;1;20;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;"7,8,5";"Cocinar";"Construir";"Hacer múltiples tareas";1;3;0;3;1;2;;;;1
"{1F549977-A15C-43A6-80B3-24A779FC1EB9}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"21";0;6;4;4;4;4;4;4;4;4;1;4;7;6;11;;"9";11;1;1;1;1;2;1;2;2;2;2;1;1;2;1;1;1;1;2;1;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;14;1;18;1;14;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;1;2;1;2;2;1;2;2;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;4;2;"3";"Enseñar";;;2;;;;1;3;;;;1
"{77FDFA82-C3D5-4507-AF62-267C48D5428D}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"52";0;6;4;4;4;4;4;4;4;4;1;3;3;6;11;;"6";0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;1;1;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;45;1;45;1;45;2;;2;;2;;2;;2;;2;;2;3;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;8;2;5;"8,9,6";"Construir";"Reparar";"Vigilar";2;;;;1;2;;;;1
"{0955583B-8F5D-4E3B-A76D-970CF04828EC}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"28";0;6;4;4;4;4;4;4;4;4;1;5;10;6;11;;"9";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;1;15;1;15;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;8;2;5;"6,5,8";"Vigilar";"Hacer múltiples tareas";"Construir";2;;;;1;2;;;;1
"{B568B095-98C8-441E-95AB-E79BC8B4EF15}";"Suba";11;1;2;8;;1;"Suba";"11";3;2;2;;"30";0;6;4;4;4;4;4;4;4;4;1;5;999;1;5;11;"1";6;1;9;11;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;28;2;;2;;2;;2;;2;;4;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;1;8;5;;"5";"Hacer múltiples tareas";;;1;12;0;3;2;1;;;;1
"{A62DFE4C-7E02-4B70-BEC4-40EFA61A6454}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"55";0;6;4;4;3;4;4;4;4;4;2;2;;6;11;;"10";0;2;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;3;3;1;2;2;2;2;2;1;2;1;2;2;2;11;2;;2;;2;;2;;2;;1;15;2;;2;;1;15;2;;2;;2;;2;;2;;4;;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;8;2;5;"8";"Construir";;;1;10;0;6;1;2;;;;1
"{0DED0D32-5A1D-4AE6-AA59-F96839586B8E}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"27";0;6;4;4;4;4;4;4;4;4;1;4;999;5;6;3;"4";0;1;5;1;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;3;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;18;1;15;2;;2;;1;22;2;;2;;2;;2;2;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;1;"2";"Vender";;;1;1;0;5;1;2;;;;1
"{C1113191-30E8-4932-9C85-DBC35DCC50EA}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"71";0;6;4;4;4;1;4;4;4;4;1;7;999;5;10;;"5";6;1;12;11;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;2;2;;;;;;;;;;;;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;5;;"5";"Hacer múltiples tareas";;;1;30;6;3;1;2;;;;1
"{A0528CB9-EC0E-4C6D-A799-C9756664F013}";"Suba";11;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"29";3;1
"{42B76F98-5C5B-4CF4-AAB2-85C3551D171F}";"Suba";11;1;2;8;;1;"Suba";"11";4;1;3;1;"55";0;6;4;4;4;4;4;4;4;4;1;3;999;6;5;11;"5";11;1;3;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;1;;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;5;"8,5";"Construir";"Hacer múltiples tareas";;2;;;;1;2;;;;1
"{CDB7A58B-60FF-4092-A530-B0AFCBA7557D}";"Suba";11;1;2;8;;1;"Suba";"11";3;2;1;;"19";0;6;4;4;4;4;4;4;4;4;1;5;999;6;2;11;"1";5;1;1;11;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;5;"5";"Hacer múltiples tareas";;;2;;;;2;1;;;;1
"{5DA10AA3-3B92-4E05-A82D-8FC70043DD7C}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"37";0;6;4;4;4;4;4;4;4;4;2;1;;1;5;6;"15";0;1;2;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;2;;2;;;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;10;1;2;"2";"Vender";;;2;;;;1;2;;;;1
"{99F54DA0-219F-4136-A9A3-D4442C194DF4}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"39";0;6;4;4;4;4;4;4;4;4;1;4;6;6;1;5;"11";2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;11;1;11;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;2;1;"2";"Vender";;;2;;;;1;2;;;;1
"{A1BBBD9F-1D60-4C6F-BB06-718BB4C6B691}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"48";0;6;4;4;4;4;4;4;4;4;1;4;999;6;5;11;"15";11;1;8;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;15;2;;2;;2;;2;;2;;2;;2;;;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;8;2;5;"8";"Construir";;;1;4;11;6;1;2;;;;1
"{9B3E7637-3974-4F80-BE50-2DE320C20401}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"27";0;6;4;4;4;4;4;4;4;4;1;3;5;2;6;5;"2";0;1;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;1;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;2;;1;15;2;;2;;2;;2;;2;;2;;3;;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;"2";"Vender";;;1;6;0;2;1;2;;;;1
"{F1B30D35-CEBA-481A-A413-835096E6E5AE}";"Suba";11;1;2;8;;1;"Suba";"11";4;2;3;1;"26";0;6;4;4;4;4;4;4;4;4;1;4;7;2;5;6;"2";0;1;3;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;1;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;2;;1;12;2;;2;;2;;2;;2;;2;;3;;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;8;1;5;"5";"Hacer múltiples tareas";;;1;1;6;4;2;1;;;;1
"{3F4ABF60-F83E-4D3E-8C01-EB6BE8B705E5}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"40";0;6;4;4;4;4;4;4;4;4;1;4;6;6;1;5;"6";0;1;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;17;1;14;2;;1;4;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;10;2;3;"8";"Construir";;;2;;;;1;2;;;;1
"{8B3C9EFF-2492-4BE1-ABD0-694D52C8A5EE}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"35";0;6;4;4;4;4;4;4;4;4;1;4;7;2;6;11;"22";0;1;3;11;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;1;2;1;2;2;2;2;2;2;2;2;2;3;2;;2;;2;;2;;2;;2;;1;8;1;8;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;8;2;1;"1";"Elaborar artesanías y obras de arte";;;2;;;;1;2;;;;1
"{AD660F63-4818-4CF4-8C50-19DBAAA27283}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"29";0;6;4;4;4;4;4;4;4;4;1;5;11;5;6;3;"2";0;1;12;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;14;1;18;2;;2;;2;;2;;2;;2;;2;;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;"1,5";"Elaborar artesanías y obras de arte";"Hacer múltiples tareas";;1;2;0;3;1;2;;;;1
"{5F191143-2363-415E-8EE7-9C8CFDEE9C89}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"42";0;6;4;4;4;4;4;4;4;4;2;3;1;6;3;5;"10";2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;10;1;10;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;1;1;1;1;2;1;"6";"Vigilar";;;2;;;;1;2;;;;1
"{F426BE39-5041-4EC1-8C74-A805886446D0}";"Suba";11;1;2;8;;1;"Suba";"11";11;1;2;;"23";0;6;4;4;4;4;4;4;4;4;2;1;;6;11;;"8";0;1;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;10;1;10;2;;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2;1;"5";"Hacer múltiples tareas";;;1;0;0;3;1;2;;;;1
"{59975D64-4715-4235-A106-403A249B222D}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"33";0;6;4;4;4;4;4;4;4;4;1;5;11;6;5;2;"15";11;1;5;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;"1";"2";;2;2;2;2;2;1;3;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;1;1;1;2;2;1;2;"9";"Reparar";;;2;;;;1;2;;;;1
"{1F784006-6BEA-4298-AD61-657585E8A638}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"30";0;6;4;4;4;4;4;4;4;4;1;6;999;6;4;11;"7";0;1;5;1;1;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;11;2;;2;;2;;2;;2;;1;13;1;13;1;8;1;17;2;;2;;2;;2;;1;23;2;1;1;1;;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;5;"8,5";"Construir";"Hacer múltiples tareas";;1;0;4;3;1;2;;;;1
"{F79AEC65-1525-4A46-A2D9-FE2BA3A42E9F}";"Suba";11;1;2;8;;1;"Suba";"11";4;1;3;1;"24";0;6;4;4;4;4;4;4;4;4;1;3;4;6;11;;"4";0;1;3;11;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;5;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;18;2;;2;;1;18;2;;2;;2;;2;;2;;1;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;3;5;"6";"Vigilar";;;2;;;;1;2;;;;1
"{9B0A27EA-8B20-4B14-9379-CFDF8AF30C21}";"Suba";11;1;2;8;;1;"Suba";"11";12;2;1;;"42";0;6;4;4;4;4;4;4;4;4;1;9;;5;11;;"12";4;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;2;2;2;2;9;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;5;"7";"Cocinar";;;2;;;;2;1;;;;1
"{EFABF43A-E43B-4F1A-88B8-07FB79D65631}";"Suba";11;1;2;8;;1;"Suba";"11";12;1;1;;"40";0;6;4;4;4;4;4;4;4;4;1;1;;6;11;;"20";0;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;21;1;12;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;10;2;5;"6";"Vigilar";;;2;;;;1;2;;;;1
"{730D245B-0302-47AC-A1AC-F427E55AB4C3}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"26";0;6;4;4;4;4;4;4;4;4;1;5;999;5;11;;"2";0;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;2;;1;16;2;;2;;2;;2;;2;;2;;3;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;1;2;2;8;5;;"5";"Hacer múltiples tareas";;;1;1;0;3;1;2;;;;1
"{04F26B07-1E7D-4706-926A-113E22A0BBBC}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"37";0;6;4;4;4;4;4;4;4;4;1;4;999;6;11;;"4";7;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;1;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;16;2;;2;;2;;2;;2;;2;;2;;;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;1;1;2;3;"8";"Construir";;;2;;;;1;2;;;;1
"{3DC6FD94-9CBC-4E7D-9625-97F595E27E5D}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"43";0;6;4;4;4;4;4;4;4;4;1;4;999;6;11;;"5";8;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;1;1;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;11;2;;2;;2;;2;;2;;2;;2;;;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;8;1;5;"5";"Hacer múltiples tareas";;;1;8;4;3;1;2;;;;1
"{22EF6E14-C030-4951-8701-3D5867A0798A}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"44";0;6;4;4;4;4;4;4;4;4;1;5;999;6;11;;"20";8;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;6;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;22;1;22;2;;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;8;1;5;"8";"Construir";;;1;4;8;6;1;2;;;;1
"{ED771442-D709-4999-9EB9-FFF4C7901B29}";"Suba";11;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;"37";5;1
"{AAAC5C0D-22EF-4CEC-9408-62E9C140E69C}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"52";0;6;4;4;3;4;4;4;4;4;1;4;999;1;11;;"29";8;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;1;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;18;1;18;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;8;5;;"2";"Vender";;;1;6;3;6;1;2;;;;1
"{94713322-D127-4FDF-BBA0-7A9CAC5C902D}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"58";0;6;4;4;4;4;4;4;4;4;1;4;999;5;11;;"15";11;1;3;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;30;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;3;"6";"Vigilar";;;2;;;;1;2;;;;1
"{C7CDD6CC-BF0D-4413-BF54-68EA503087B8}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"30";0;6;4;4;4;4;4;4;4;4;1;4;9;2;11;;"19";0;1;5;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;14;1;18;1;14;1;14;1;20;2;;2;;2;;2;;5;1;2;;;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;1;2;2;2;2;1;"5,8";"Hacer múltiples tareas";"Construir";;2;;;;1;2;;;;1
"{4BCA2DA4-3C36-4E2A-A683-8A1006283B44}";"Suba";11;1;2;8;;1;"Suba";"11";12;1;1;;"46";0;6;4;4;4;4;4;4;4;4;1;3;5;1;5;6;"15";0;1;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;1;15;1;15;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{EC8B2F88-236D-48B1-81F0-7948E8507FAC}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"27";0;6;4;4;4;4;4;4;4;4;1;5;11;6;11;;"2";0;1;5;11;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;9;1;1;2;2;2;2;1;1;2;2;2;1;2;11;2;;2;;2;;2;;2;;1;10;1;15;1;8;1;10;1;15;2;;2;;2;;1;15;2;1;1;1;;1;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;2;1;"9,8,5";"Reparar";"Construir";"Hacer múltiples tareas";1;0;6;4;1;2;;;;1
