"globalid","edad_menstrual","recibe_ayuda","migrante","discapacidad","orientacion_sexual","LGBTI"
"{5F8B0B2D-239A-4B45-84A1-9A0E558003E9}",NA,1,0,0,1,0
"{373B2B98-BA61-48E0-A921-7CFA3B85F66B}",NA,0,0,0,1,0
"{985A644E-072F-4732-A97E-A5FD218E7CC1}",NA,1,0,0,1,0
"{332C4022-F75C-4266-B88F-FA728EBAD203}",NA,1,0,0,1,0
"{0F3E4007-C79B-4B4E-A72E-8C89E5FD8CE1}",NA,0,0,0,1,0
"{DD5C58F7-B3BA-4044-8ECA-60801D651093}",NA,0,0,0,1,0
"{83EDC2EC-A36F-4398-9F46-A690F8B1A2A0}",NA,0,1,0,1,0
"{A5E1AA90-9816-4A94-81C5-4AEA56ACB84C}",NA,NA,0,0,7,0
"{9B4C566A-7609-43BE-9C3F-C7265D37FC1F}",NA,0,0,0,1,0
"{C5CBF76D-F8D2-4400-A84D-11BAD5436D97}",NA,0,1,1,1,0
"{8A64A100-CC2F-4045-A9B8-5F080BDBDD1B}",NA,0,0,0,1,0
"{7BE385F9-DC14-4014-AE9D-59A38521DBDE}",NA,1,0,0,1,0
"{19A644FC-8134-4F9F-8362-3BBD4C9DC74A}",NA,1,0,0,1,0
"{0405911E-0849-4F09-A956-9A65B5BC8080}",NA,1,0,0,1,0
"{94DE955C-D648-43BA-ACD9-E5174B68246B}",NA,1,0,0,1,0
"{5C38B26C-B2C8-441D-824C-4DDCEB143C09}",NA,0,0,0,1,0
"{A3C18207-A57A-418E-8966-D76F553EA4AA}",NA,0,1,0,1,0
"{D937381D-B983-4615-8738-1F4002B36F09}",NA,0,0,0,1,0
"{80613DC2-3924-4055-B28E-231D2E463EBB}",NA,1,0,0,1,0
"{CBC1020A-D86C-41A0-97A7-01C294E02080}",NA,0,0,0,1,0
"{3F4F9385-AFEC-438D-BA89-1CEE1E13F24C}",NA,0,0,0,1,0
"{66A83341-DAD9-4994-960F-289828106D8B}",NA,0,0,0,1,0
"{86338DF2-4BCD-4BAD-8AFF-368CAA37069A}",NA,0,0,0,1,0
"{884137D8-CA8F-4692-8416-98FE0AF6D3BB}",NA,0,1,0,1,0
"{13426600-5D5A-4147-8530-9717B3B7135E}",NA,0,0,0,1,0
"{1228D1AA-20E5-4033-AB7B-DC705D1A30E8}",1,1,0,0,1,0
"{64C9A99C-D997-4C51-9A6D-3F63ACD1DB42}",NA,1,1,0,2,1
"{9659505D-4575-4FF8-80C2-256CC6F139C4}",NA,0,0,0,1,0
"{09EB21A5-2031-4D12-B7DE-5A10D93E4C0F}",NA,0,0,0,1,0
"{45F22A63-68E8-43D5-B8BE-EA4EEF75189E}",NA,0,0,0,1,0
"{DEA77C98-7549-478E-A41A-24B230E9E695}",NA,0,1,0,1,0
"{99EC11E7-E2A9-49B5-B2D0-D0394A7C1F18}",NA,0,0,0,1,0
"{45CC96F9-DEF1-4132-BE44-3B77C40D0C64}",NA,1,0,0,1,0
"{F70CD5F3-0972-48B9-82C5-2B052D852164}",1,0,1,0,1,0
"{237AA314-5361-4D1D-8BC3-EA52AE14CD00}",NA,0,0,0,1,0
"{C75EDD49-32B7-42CB-8B0C-A8D28D721EAB}",NA,0,0,0,1,0
"{5EFA6D42-2E21-4197-96AD-7B7178B4037D}",NA,NA,NA,NA,NA,NA
"{A9B6E6A4-D672-46C7-9C3A-3109D9D7E793}",1,1,0,0,1,0
"{43EBF51F-FE60-4CE1-9C96-B8D113C6F7B6}",NA,NA,NA,NA,NA,NA
"{ADD363FE-1AEE-4F3F-B746-30CF889B2838}",NA,0,0,0,1,0
"{5988859C-D69D-4904-BC1D-0D9401D010D2}",NA,0,1,0,1,0
"{CAA24E98-A0CF-4E18-A506-43A6CC2D1451}",NA,0,0,0,1,0
"{A30946E0-8B0A-4182-A041-6A227EBAF7FE}",NA,0,0,0,1,0
"{3272CBEF-4059-4FC4-A094-A4E2BDAC6A68}",NA,0,0,0,1,0
"{70A5FE0D-3601-4AFB-8B72-B4B6260B6492}",NA,0,1,0,1,0
"{0BEEE526-E30E-4355-B007-526301C690AE}",NA,0,1,0,1,0
"{5B24CF87-5765-4A46-A142-3DD6A1B13240}",NA,1,1,0,1,0
"{2DF75FB2-4947-44E3-9F99-D58F0A49A7F9}",NA,0,0,0,1,0
"{AE771B70-F9EC-4CC5-9D40-7636D5D06A8B}",NA,1,0,0,1,0
"{44CA15BB-7E15-4A20-AA45-645E3D87DC4E}",1,1,0,1,1,0
"{7C0D38A6-96E2-4DAB-9659-838640D47C5B}",NA,0,0,0,1,0
"{559F23D7-0BA0-4AB8-82CE-0A0B61E7DFEB}",NA,1,0,1,1,0
"{CA920E8D-7DE7-4397-BEF7-4EE76BF2493D}",NA,1,0,0,1,0
"{59DF1BA8-EAE1-4ADE-A884-8B92BA9536AD}",NA,1,0,0,1,0
"{AF32C275-7AB1-4CDE-A1EB-07BE91D325E1}",NA,1,0,0,1,0
"{ADCE3DED-CBD9-40B0-BFC3-5DEA0F538471}",NA,0,0,0,1,0
"{1E90E2BB-EFC6-4A07-ACC3-7C0B9B0666C1}",1,1,0,0,1,0
"{CD0B6CF2-2AA6-413D-99B0-3048AF6435CF}",NA,0,1,0,1,0
"{2A046054-379B-4E9A-912E-EF1560D45A09}",2,0,0,1,1,0
"{68E83EAF-6B73-418E-94B6-BAA02EDFB527}",NA,0,0,0,1,0
"{810E65C1-C083-46C7-9CD5-F878F7DE8BB8}",NA,0,1,0,1,0
"{F55AF23F-5BDF-40A0-9255-0480B2CC4E85}",NA,1,0,0,1,0
"{AD4AEC95-AB7A-4A97-9023-4EE812DC6145}",NA,NA,NA,NA,NA,NA
"{1ECB7454-54EC-4766-80CE-48C3C26B098D}",NA,0,0,0,2,1
"{3765AC82-9A78-410A-870A-C31E60D68774}",NA,0,0,0,1,0
"{5FEFD404-46E3-4F7D-ABCD-C8E869F2AD65}",NA,1,0,0,1,0
"{64CB9CDE-3950-40FA-B3A6-54935FDC87A8}",NA,1,0,0,1,0
"{E0B406B0-7B52-42A7-8C0D-CA12A01418E5}",NA,0,0,0,1,0
"{B69B9682-EA3F-4464-8888-37EE94486C61}",NA,0,0,0,1,0
"{7D8F8748-AF26-4635-B74A-75C391FDE696}",NA,0,1,0,1,0
"{442EB1DE-03A1-4B97-99E6-374CF4920BE5}",NA,NA,NA,NA,NA,NA
"{235652B3-1618-4E35-88DE-163D7BE4EDB8}",NA,0,0,0,1,0
"{92498CCA-1FDE-42BA-83C9-BC71F7DC6CBA}",NA,0,0,1,1,0
"{E181DD94-AFDD-4E6D-B8C9-1E6F96B405D7}",1,0,0,0,1,0
"{4BED7E12-98DD-4830-A7E3-BB08E9BDADAE}",NA,1,0,0,4,1
"{2AB5D730-0E65-44C5-912A-48CE32422C7D}",NA,0,0,1,1,0
"{34BC289F-19C2-4ACE-99E8-A345B163E47F}",NA,1,0,0,1,0
"{84D3B3F4-C5C5-4595-8A3E-D5A356E4E978}",NA,0,0,0,1,0
"{1122FFF3-9421-4905-A4B2-DD2551CBAEDD}",NA,1,0,0,1,0
"{8B37579C-AF8E-474B-97D3-77E449147D36}",NA,0,1,0,2,1
"{7F9C4908-F3DE-4C3D-AB71-130C253F0DDC}",NA,0,0,0,1,0
"{3D91B5B4-F600-4F13-8E4D-964499645314}",NA,1,0,0,1,0
"{AF71A9BC-986F-4E20-83F6-4AE2916BD529}",NA,1,0,0,1,0
"{E20284CD-F8C2-42A0-8DEF-C29F02E05232}",NA,1,0,0,1,0
"{7B6B5069-003A-480F-94FC-01870F40F1D5}",NA,0,0,0,1,0
"{BFDDF441-A754-4846-8244-5E2DE1EA0786}",NA,0,1,1,1,0
"{6C284063-6DCB-4140-95A7-C7337A111008}",NA,NA,NA,NA,7,0
"{C7382B02-11EE-4189-A093-45904ED076D0}",NA,NA,NA,NA,NA,NA
"{DE6657FB-9B9E-4126-8FD7-0193209F30F4}",1,1,0,0,3,1
"{2A1504EC-0725-4F89-B573-CB5D26A989B8}",NA,0,0,0,1,0
"{BFB0352F-F435-4F92-9846-7F00F498E109}",NA,0,0,0,1,0
"{321C02A5-C443-4A5F-AC83-DC3EC2CC37E7}",NA,0,0,0,1,0
"{D5797BAA-AF41-41F8-A4EC-69E9E9C0909D}",NA,0,0,0,2,1
"{268D4E89-F335-44D7-BCB8-2B1805C40E48}",NA,1,0,0,1,0
"{4831E440-40FF-4B6B-9F33-BB64F9D8761D}",NA,1,0,0,1,0
"{FCC22F02-9535-4F6F-B56B-3C28F0FBDCAE}",NA,0,0,0,1,0
"{65B1FAFB-0180-4D88-AD98-CF93014A837A}",NA,1,0,0,1,0
"{63CE7B00-2AF2-4D80-9BF9-401B73649654}",NA,0,0,0,1,0
"{5F9D1374-6DC7-4B5B-A965-A90A2D015CDC}",NA,0,0,0,1,0
"{B7F5B537-E93B-424D-A5A5-1404E3F7F8B4}",NA,1,0,1,1,0
"{EA9AFB85-7B21-4621-92AA-549D2D2B6B79}",NA,0,1,0,1,0
"{725AF2B2-9910-4B00-8C20-D2FCFA1C7A2F}",NA,1,0,0,1,0
"{8BE30C59-1E83-4260-B893-5B43AA5AF978}",NA,NA,NA,NA,NA,NA
"{E2FB5335-E320-4179-AFCE-FD0DBFD65767}",NA,0,0,0,1,0
"{1A792B18-31F2-4797-9D22-CA0ECD12AED0}",1,0,0,0,1,0
"{1EA59263-1DDD-4CA2-B404-DF10E474684E}",NA,1,0,0,1,0
"{23394884-7327-47B9-8C85-1FAC53DEFA56}",NA,0,0,0,1,0
"{27118457-5C31-4076-A5D3-0ED8E7AE64FE}",NA,1,0,0,1,0
"{581F4DFA-5284-4C93-83F3-80EA28CEE1C0}",NA,0,0,0,1,0
"{CCE15172-FD27-4FC2-9FF8-747908B016D1}",1,NA,NA,NA,NA,NA
"{C9A0FA95-425F-43DF-AAB8-A73E91CF8F3E}",NA,NA,NA,NA,NA,NA
"{E31AE8A8-8DF7-4A4B-934A-EDCDCC0656C5}",NA,NA,NA,NA,NA,NA
"{C0991E6D-89E7-4B79-A334-2BDE0FBEC9D2}",NA,0,1,0,1,0
"{9968D950-A350-4A77-8D07-348927721BE3}",NA,NA,NA,NA,NA,NA
"{FB6AD893-E4BF-48FF-B71D-48584E4E1FCB}",NA,1,0,0,1,0
"{43A0151C-A463-4C3A-B5F6-462C05B3ABB0}",1,1,0,0,1,0
"{AB7B9D12-6C32-4137-AAB7-62C65D8326C4}",NA,0,0,1,1,0
"{D71E1587-35D1-41B7-9435-75B75C08A585}",NA,0,0,0,1,0
"{C339D370-D722-4C73-9211-63FFA82D6247}",NA,0,0,1,1,0
"{DBB57F3F-3077-4B5F-A86B-2F9B9EFDAE4D}",NA,NA,NA,NA,NA,NA
"{196877C3-9835-4D9C-B822-C59BE0EB17EA}",NA,0,0,0,1,0
"{78C87C5F-E42C-4ED9-B8EC-93828BFBDE4D}",NA,NA,NA,NA,NA,NA
"{6FA86730-B0FC-4B53-8B41-EF566C018036}",NA,0,0,0,1,0
"{42ACA505-8363-48CF-9AFD-0F5AAA293BAB}",NA,0,0,1,1,0
"{B1A1AD53-C5BF-4B3D-9143-EDE312388CAE}",NA,0,0,1,1,0
"{3F49610C-2B18-4030-A8F8-04A2A56D904C}",NA,0,0,0,1,0
"{8EC1AB40-CECA-4950-9595-B7932B5967CB}",NA,0,0,0,1,0
"{F29F9039-E31A-49BB-B819-803AC2B0DCCB}",NA,1,0,0,1,0
"{56CC5021-391A-46B4-9121-4FB5F9CF4444}",NA,0,0,0,1,0
"{3C9B18AD-5FAA-4A08-901D-22F70C7B6462}",NA,0,0,0,1,0
"{33006350-E890-4D70-8D0C-CA2BE0827551}",NA,0,0,1,1,0
"{DF38A31B-5987-4B48-A35B-9BF77101F241}",NA,0,0,0,1,0
"{73CC7F4B-C634-441D-96FB-E3CCE1DE87B8}",NA,0,0,0,1,0
"{8BC7E0F9-2ABD-4835-95AC-3308DBBD869B}",NA,0,1,0,1,0
"{F6B59B7C-F193-4596-A1B5-F01C48121A27}",NA,NA,NA,NA,NA,NA
"{38F0FD83-1A06-449F-A7EE-53F47143D34C}",1,0,0,0,1,0
"{940782B9-4B4B-42D6-A598-54596F9B5317}",NA,NA,NA,NA,NA,NA
"{28C210C7-409F-45C7-8FE7-B46C0A1B3562}",NA,0,0,0,1,0
"{0B7620DD-1FEE-4AC7-A835-F5F0630D15BC}",NA,NA,NA,NA,NA,NA
"{A5F55C83-90EE-4EB1-878B-EADA6EA33977}",NA,1,0,1,1,0
"{BF6EAB65-858E-4762-8534-2AA9DDA0B2FF}",NA,0,0,0,1,0
"{03307286-19E8-468A-B710-E70FE611A9E3}",NA,NA,NA,NA,NA,NA
"{97762D16-11D2-4D97-B397-BF273B495E4D}",NA,0,0,0,1,0
"{06231E04-23CE-4B61-8353-18516B0FB16C}",NA,0,0,0,1,0
"{7CDE5687-59F3-47F1-8D88-AAABDBC9B673}",NA,NA,NA,NA,NA,NA
"{F69CAD10-A0B3-4709-90B9-A05A17AB6290}",NA,1,0,0,1,0
"{BEF6B5EC-4CE6-4C53-9920-D0936530D66C}",NA,NA,0,NA,1,0
"{A1040679-22FC-4998-AE4B-B007D2EB26DF}",NA,0,0,0,1,0
"{C339250E-4E44-45A3-A850-20EF0193C875}",1,0,0,0,1,0
"{32953409-963B-4EA0-847C-0C6B95A36D41}",NA,NA,NA,NA,NA,NA
"{63D6CDC0-8AE7-408E-9D67-8B7670205092}",NA,0,1,0,1,0
"{58AE77B1-EA78-4215-A0C6-452E6BE84985}",1,0,0,0,1,0
"{749547DF-6682-455D-926C-5C9CA7BD225A}",NA,1,1,0,2,1
"{459E2240-2172-4B60-9377-E5B5F442F574}",NA,1,0,0,1,0
"{FDB03C74-2658-4B84-BA2F-908600542B6C}",NA,0,0,0,1,0
"{203E8073-15E1-4539-8667-F7E6677159F5}",NA,0,1,0,1,0
"{17033EAB-D13A-483D-BD16-9001994E9E16}",NA,NA,NA,NA,NA,NA
"{AA662931-31AA-4B38-82CB-B4EEB98D3A95}",1,0,0,0,1,0
"{16D4AC98-E5D8-4F6A-9ACB-C7994EC9DD7F}",NA,0,0,0,1,0
"{FF4A305B-A201-490F-898E-DF907FAEF152}",NA,0,0,0,1,0
"{94DAB1E7-E7AE-4B43-9A37-42B88627854D}",NA,1,0,0,1,0
"{F902CD24-E089-4C15-AD04-3753AB1C658F}",1,NA,NA,NA,NA,NA
"{3D5DA20A-391F-40D6-B3F6-B002AD72A9CB}",NA,0,0,0,1,0
"{C0713D4E-621D-477D-AB40-76E1665422E2}",NA,NA,NA,NA,NA,NA
"{A384778D-2A55-4732-A77D-258EF1F96ACA}",NA,0,1,0,1,0
"{63A4167D-20CB-45CE-8F07-DC012F703AA1}",NA,0,0,0,1,0
"{B0804556-44C9-4608-B630-A25F60058157}",NA,1,0,0,1,0
"{8685F220-CE01-4707-A00F-ED9825E44AC8}",NA,NA,NA,NA,NA,NA
"{C52C95FB-BAF3-4804-BCB8-664F46A1C1CA}",NA,0,0,0,1,0
"{D5BCFADD-F579-4DA4-975E-180DD5FCF5C5}",NA,1,0,0,1,0
"{F8CECF1D-99A0-481B-B19F-8C8FEE18FEC4}",NA,0,0,0,1,0
"{B56EE947-1119-4206-B700-182F0FDA6490}",NA,0,0,0,1,0
"{D7199701-F56C-4C79-910A-E4187949DF49}",NA,1,0,0,2,1
"{4D3FF7E0-4CAF-47E2-846A-7143647B98CC}",NA,0,0,0,1,0
"{7D7C3B03-B8C8-4709-B822-DC72DB802440}",NA,0,0,0,1,0
"{73EA1707-0779-4C2E-B891-D02CE5B62420}",1,0,0,0,1,0
"{F0508020-5176-4BBC-860A-EDE96960E173}",1,1,0,0,3,1
"{2F7FE2DF-4240-4FC1-91A5-7CCCE4E21E73}",NA,NA,NA,NA,NA,NA
"{C80A9EAE-E0E2-461A-8480-A8508EA48503}",1,0,0,0,1,0
"{5918E6A7-CAC6-4029-94D9-C32D41CB7DD8}",NA,1,0,0,1,0
"{68E5D647-7879-431C-AD46-737B4A4E4349}",NA,1,0,0,1,0
"{69D4DF45-D94A-4B28-AD63-B83B930AEAF8}",NA,0,0,0,1,0
"{365453EF-5C81-45E3-9687-6214A1056BAA}",NA,NA,NA,NA,NA,NA
"{5A565925-BA38-441B-B86E-658B788D8F81}",NA,0,0,0,1,0
"{BA82E0D6-F11F-48CF-A4A0-F0A7B5C5A2C0}",NA,0,0,0,1,0
"{E4AFD47B-68DF-421F-93D7-E677A0A755F7}",NA,1,0,0,1,0
"{8FEDC702-A5E5-424B-852D-33208467BCEE}",NA,0,0,0,1,0
"{95DA281B-BF4B-4A54-B884-27B90303DCF0}",NA,0,0,0,1,0
"{20F67333-2844-4566-AFFE-05725E0B5FE9}",NA,0,0,0,1,0
"{C2875861-511F-4A1C-9B49-F209EBF26CC5}",NA,0,1,0,1,0
"{CD7FBB6D-EAAC-4D6E-A8B3-681369E433CE}",NA,0,0,0,1,0
"{9F8C6378-8A6C-42DB-B7A9-3167491DBB1F}",NA,0,0,0,1,0
"{74EC1050-C9ED-4C4B-8608-E1DE198E54D3}",NA,1,0,0,1,0
"{65C5BE2E-4A91-4998-A586-09330CA88A65}",NA,NA,NA,NA,NA,NA
"{A976881E-2D83-40C8-9BC9-63E05C8ED9A3}",NA,1,0,0,1,0
"{9D1E29FF-9DC6-4964-97D0-A5915ECFA4A9}",NA,0,0,0,1,0
"{77ECE5EC-AC26-44C3-BB4B-E5157C0470EB}",NA,0,0,0,1,0
"{06F5A124-EF39-498C-B3F5-C8064B260DAF}",NA,0,0,0,1,0
"{7F8E4802-D630-4A4F-8A4B-5D00D723D679}",NA,0,0,0,1,0
"{43DAF1B0-E68C-4AB6-B814-849DA3EC89B8}",NA,0,0,1,1,0
"{62210F3A-3A54-460D-97C6-7842C3B551DD}",NA,NA,NA,NA,NA,NA
"{B6EB6F56-7F89-4CB9-A84C-EE75E48A1F32}",1,0,0,0,1,0
"{F8009B6C-D330-4E94-8D57-87F95D410835}",NA,0,0,0,1,0
"{FDFBC2F4-2F73-400A-9855-30D79E3E5BE7}",NA,0,0,0,1,0
"{6446CCFC-0795-4AEC-AF1B-855AB5297205}",NA,0,0,0,1,0
"{48136D7C-CBDD-4A2C-A728-AB48272A633E}",NA,0,0,0,1,0
"{E4919E7F-500E-43CB-B5A1-687BCEA76D18}",NA,0,0,0,1,0
"{27DA5236-067E-439B-8F0A-808D01D5AE4D}",1,0,0,1,1,0
"{7D079F37-02C7-4FAF-B198-D036DF720250}",NA,0,0,0,1,0
"{3A7C2C9A-6543-484F-93F9-828B4C7D8AD7}",NA,0,0,0,1,0
"{53ACFBF0-3E43-4C01-B16A-44DAFB2ACD9E}",NA,0,0,0,1,0
"{E5C3128A-F9AA-4D8A-88F3-C850119790E1}",1,0,0,0,1,0
"{FA2DFE51-39D3-4E40-9A6F-32059ABCA83A}",NA,0,0,0,1,0
"{9BA14B5E-9003-4182-952F-9A4F3E8731E6}",NA,0,0,1,1,0
"{4D50BCF7-B543-4E93-99D1-81BF31F5FA69}",NA,0,0,1,1,0
"{162B6526-7324-4EC7-B73D-9BE9BBEF15BB}",NA,NA,NA,NA,NA,NA
"{7387CB5F-914E-4FE7-A513-C1FE34E839BF}",NA,1,0,0,1,0
"{1EA5C8CE-2239-4CB2-81A7-981DE8214F00}",NA,1,0,0,1,0
"{09BE5565-1B53-4DA9-98E5-368BDCAC3FC5}",NA,1,0,0,1,0
"{E88B640A-EEA5-44E0-8180-A7D0282E994B}",NA,1,0,0,1,0
"{E363330B-7307-42E4-853E-2246BB4E6A67}",1,1,0,0,1,0
"{FBD62254-378F-4E00-9514-88ADE44C57FC}",NA,0,0,0,1,0
"{BB69C4EC-70CD-4814-BEAC-A0415F40E132}",NA,0,0,0,1,0
"{FACDF446-FCA4-4F61-B338-206073D5CA1F}",NA,1,0,0,1,0
"{327C25BA-BA25-43A4-80B0-44D02808E831}",NA,0,0,1,1,0
"{925A495B-5354-437E-AEC9-B0C5682BA83B}",NA,0,0,1,1,0
"{CE72399C-98FE-4443-A0CB-C8A4109018F8}",NA,0,0,0,1,0
"{254792F0-8514-43C3-91BC-0B32363499B3}",NA,1,0,0,1,0
"{F286DE73-4294-496B-A58F-398AB9E6EC73}",1,0,0,0,1,0
"{D7A31C9A-0AAF-4192-970A-28260F83AF29}",1,NA,NA,NA,NA,NA
"{C3BC5BF9-EC44-4348-87AB-C6ED33A343DA}",NA,0,0,0,1,0
"{A4E5FFA7-EC6E-4480-9DDB-AF35D8E9B3B4}",NA,0,0,0,1,0
"{32A766CF-4B21-438E-823A-3318F81C59A8}",NA,0,0,0,1,0
"{F90E418A-2D66-4CB2-B429-0CCC541B43CE}",NA,0,0,0,1,0
"{CFED8E0E-AD43-4F02-9B2E-0CD55E34921F}",NA,0,0,1,1,0
"{6D3897CA-79B3-4CC3-872E-0019C06C933E}",NA,0,0,0,1,0
"{2C0B0BF9-C9B5-4926-8E2B-ACFFA92B2C7A}",NA,1,0,1,1,0
"{61B8F93F-6816-43B1-9B58-BF02504AE6D1}",NA,NA,NA,NA,NA,NA
"{1ADAE455-2FE9-4B4F-B57F-C4AB65FE9D8F}",NA,1,0,0,1,0
"{60E08741-77D3-4230-9B81-F31E9ECCC884}",NA,1,0,0,1,0
"{AE5FF1E6-A6CB-4EAF-9031-08174CA758CC}",NA,1,1,0,2,1
"{A87C848E-BFD6-4A66-BCB0-92E019255B6D}",NA,1,0,1,1,0
"{1180FADC-8381-414C-B956-9D691D4D31A3}",NA,0,0,0,1,0
"{9C3851E2-5056-46AD-8E28-F8E40E9FDA7D}",1,0,0,1,1,0
"{1EFE6CB5-7970-4B50-88FD-2F0AC3EB2A41}",NA,1,1,0,1,0
"{A95E04E0-83D4-4458-B025-A4E6DBAB0A4F}",NA,1,0,0,1,0
"{4BC1AB83-5136-4070-82DF-D18A3F8A9BEF}",NA,0,0,1,1,0
"{0F71378C-4E38-488A-8008-B1C4114541EF}",NA,1,0,0,7,0
"{07D667CA-AAFE-4E34-BFA2-E0C5553F44F4}",NA,0,0,0,7,0
"{33F4D677-04A0-4E0B-A36E-C96324D604CF}",NA,0,0,0,1,0
"{E549EDB8-5E52-4DBF-93AB-7E9CB9114B14}",2,NA,NA,NA,NA,NA
"{2267EEB9-7420-4896-A8D2-FD32527F4F2F}",NA,1,0,0,1,0
"{B7310732-DE1C-4CEA-8BF2-3A09979A4603}",NA,1,0,0,1,0
"{7DBFC970-B940-4095-9DFF-B0F3EA263B2D}",1,0,0,0,1,0
"{5F4C04EE-54BC-4A89-8DFD-C7DE9798EC01}",NA,NA,NA,NA,NA,NA
"{0E5AEBB1-869C-4979-B097-EA70F9553587}",NA,0,1,0,1,0
"{9A92E681-0002-4635-9979-A597438343BF}",NA,0,0,0,1,0
"{3CB452B4-4965-4AA7-A026-3E9971E66E76}",NA,0,0,0,1,0
"{0A8E2324-0F88-4458-9F10-E9601D708744}",NA,1,0,0,6,1
"{FDBE61D9-9F82-44D7-B0CF-791395A35BA5}",NA,1,0,0,1,0
"{699CD769-9C6F-46EA-83EA-D0028D5BA738}",NA,NA,NA,NA,NA,NA
"{BAF8A850-06C6-46DA-925C-EA52DF69F368}",NA,NA,NA,NA,NA,NA
"{ED50B23E-1289-41D6-ABC8-C91ECBC1105A}",NA,0,0,0,1,0
"{13D1AE7F-674D-4A87-A975-AC84565ED302}",NA,0,0,0,1,0
"{A4F6E3E3-7644-4EBF-ACEE-58DBB62CB66F}",1,0,0,0,1,0
"{55E4D528-16BD-405F-B552-A1A23F09F458}",NA,NA,NA,NA,NA,NA
"{31904443-594A-44B8-93E6-368D967BE031}",NA,0,0,0,1,0
"{6557EE31-BA8C-4463-A671-7BECDE9C610A}",NA,1,0,0,1,0
"{0D093049-EBD0-43C5-B715-046D0869E0B6}",NA,1,0,0,1,0
"{3A1B9211-1A6E-4970-9422-322A0D9516C4}",NA,NA,NA,NA,NA,NA
"{F59E39A5-E5A7-416C-86DD-AB645B5E8C63}",1,1,1,0,1,0
"{4BF774B8-C6F1-4204-B080-9863FDC7883E}",NA,0,0,1,1,0
"{FC2A444A-5593-4CA5-A4FA-AF63BDB62DB0}",NA,0,0,0,1,0
"{6D6A5AB6-9732-4131-854F-41BDB42B7040}",2,1,0,1,1,0
"{6B8D275D-F11C-45C1-8657-398E6D8E9E14}",NA,0,0,0,1,0
"{99BC1F92-EC0B-431E-8135-3302B583779E}",NA,0,0,0,1,0
"{FC875765-D1A1-4958-801A-02F6EC420652}",NA,0,0,0,1,0
"{2F6DC53A-7FED-4F16-860B-D9E40E04C2AC}",NA,0,0,0,1,0
"{E8B4F2C0-D794-4500-8BD2-EF70095C83EC}",NA,0,0,0,1,0
"{FC827D28-1B28-4268-AA99-03589A3F4E42}",NA,0,0,0,1,0
"{9A683D51-6EA8-4A1A-B364-2A9024BFDE96}",1,1,0,0,1,0
"{6F8A776E-0983-4224-A813-1A0E10121948}",NA,NA,NA,NA,NA,NA
"{37086BE9-8224-443E-9932-A877A4922505}",NA,NA,NA,NA,NA,NA
"{3F338173-ED52-40E8-861B-44E02845524C}",NA,1,0,1,1,0
"{681C826E-8872-42D0-9266-A54E93B1045A}",NA,0,0,0,1,0
"{8A7F7240-8E17-4495-99B5-04F33D2C3C9B}",NA,NA,NA,NA,NA,NA
"{DB65A6EE-F95C-490C-8015-0749F520C9EE}",NA,0,0,0,1,0
"{730014D9-D342-413B-92CC-23649B0CAF06}",NA,1,0,1,1,0
"{87DDEC83-AEBE-423A-8F2A-985C3AE0A0F7}",NA,0,0,0,1,0
"{C44BEE72-A74C-4552-9A16-A45E96D3D705}",NA,0,0,0,1,0
"{72464808-CFCF-48BA-B10C-747DFFD2A31C}",NA,0,0,0,1,0
"{A58B74DF-61D4-4505-BA92-D669F4EB79DD}",NA,1,0,0,1,0
"{400961F2-96C5-4DA1-A014-69F2DA08D990}",NA,0,0,0,1,0
"{ECEA81BF-3FED-47A7-84DF-5143A1BFE7C2}",NA,NA,NA,NA,NA,NA
"{94F79D56-B4FB-437B-B4D9-5B2BAA6E8C2E}",NA,0,1,0,1,0
"{A138C101-754C-4C1D-8061-65850EF51474}",NA,0,0,0,1,0
"{6182E4FA-122B-44C2-A297-DFA701377C3F}",NA,0,1,0,1,0
"{7A778165-1B88-4FB5-AD43-8A42205F49F5}",NA,0,0,1,1,0
"{CC4D3D8B-CD55-4A89-A311-EC241467669C}",NA,0,0,0,1,0
"{4A45C87E-9F6D-4F34-8F0A-849D16A617D6}",NA,1,0,0,1,0
"{4178BB8C-5988-4FEA-AABC-C96FDF62F7E9}",NA,0,0,0,1,0
"{88B46EDE-8708-40A3-8A79-D6FF4160DA05}",NA,NA,NA,NA,NA,NA
"{70645C31-E6B7-4E67-B631-7876829491EC}",NA,0,0,0,1,0
"{6E37385B-9F1B-413C-8BF6-A74E8718E8B3}",NA,0,1,0,1,0
"{2AE97537-4A90-4D82-8A82-F635D259B6F9}",NA,NA,NA,NA,NA,NA
"{20FCA07B-AEF6-4B1F-B191-2BDDCD096136}",NA,0,0,1,1,0
"{9107C553-06E2-41C9-A93B-AB3D898F4C7B}",NA,0,0,0,1,0
"{062AA4A2-6751-48D5-8217-1790AF40136D}",NA,1,0,0,1,0
"{C078626D-6A27-4C14-ACA3-BD5CAE380EBB}",NA,1,0,0,1,0
"{3A829411-068A-4E05-A3B0-1D8F21CE66A8}",NA,0,1,0,1,0
"{29CF4466-7E07-4390-AF51-3B6CB96D3BA3}",NA,0,0,0,1,0
"{BE255364-4713-4501-8651-437B551A9AA3}",NA,0,0,0,1,0
"{0AC0C981-08A7-4B63-A646-36BCFF6FDBFD}",1,NA,NA,NA,NA,NA
"{7B622B61-C1E0-4D4C-BBC7-D7E0D4DDCA90}",NA,1,1,1,1,0
